NMSG,CPU_MAX,CPU_AVG,ANOMALY
1578472.0,11.77,10.16,0.0
967805.0,8.17,6.41,0.0
870396.0,6.7,5.9,0.0
963796.0,6.86,6.41,0.0
1132539.0,10.51,8.52,0.0
1337021.0,10.34,9.0,0.0
1351849.0,11.76,9.04,0.0
1077071.0,9.69,7.2,0.0
604904.0,5.8,4.28,0.0
427091.0,4.7,3.37,0.0
381884.0,4.71,3.33,0.0
330647.0,4.09,2.8,0.0
235079.0,3.26,2.26,0.0
164831.0,3.36,2.27,0.0
109023.0,2.37,1.7,0.0
90689.0,3.19,1.36,0.0
96511.0,1.78,1.2,0.0
52511.0,1.52,0.96,0.0
54413.0,2.89,1.29,1.0
107249.0,1.88,1.26,0.0
251406.0,2.61,1.96,0.0
545156.0,4.89,3.69,0.0
829110.0,7.2,5.61,0.0
1011534.0,8.44,6.56,0.0
911988.0,8.4,6.07,0.0
597336.0,5.73,4.24,0.0
619021.0,5.58,4.48,0.0
665835.0,6.2,4.74,0.0
664946.0,5.84,4.67,0.0
723176.0,6.74,5.05,0.0
748930.0,6.6,5.2,0.0
675512.0,6.39,4.71,0.0
458769.0,4.4,3.43,0.0
349836.0,7.24,5.69,0.0
250838.0,5.79,4.49,0.0
143971.0,4.05,2.18,0.0
96704.0,2.39,1.47,0.0
70372.0,2.41,1.74,0.0
66252.0,2.78,1.67,0.0
68143.0,3.94,1.86,0.0
81169.0,2.19,1.29,0.0
61298.0,1.23,0.96,0.0
118152.0,1.6,1.25,0.0
269720.0,2.6,2.08,0.0
583702.0,4.7,3.79,0.0
835749.0,6.13,5.61,0.0
1003351.0,7.15,6.61,0.0
1067064.0,7.6,7.14,0.0
972634.0,7.32,6.74,0.0
860179.0,6.43,5.91,0.0
725434.0,5.72,5.17,0.0
778094.0,5.77,5.22,0.0
907546.0,7.4,6.14,0.0
1126059.0,8.2,7.64,0.0
1263000.0,8.64,8.21,0.0
882667.0,7.66,6.04,0.0
422889.0,4.41,3.26,0.0
280449.0,3.03,2.44,0.0
205783.0,5.5,4.28,0.0
122446.0,3.05,1.68,0.0
89560.0,1.81,1.26,0.0
63665.0,1.92,1.59,0.0
71377.0,1.76,1.26,0.0
66429.0,1.76,1.01,0.0
66219.0,1.22,0.93,0.0
62103.0,1.23,0.93,0.0
122117.0,1.62,1.18,1.0
302997.0,2.83,2.18,0.0
615526.0,5.37,4.12,0.0
877019.0,6.45,5.71,0.0
692509.0,7.43,6.92,0.0
1170948.0,7.96,7.4,0.0
1078482.0,7.52,6.95,0.0
882705.0,6.55,5.97,0.0
728533.0,5.7,5.1,0.0
774355.0,5.85,5.26,0.0
970866.0,100.0,8.08,0.0
1209365.0,11.24,9.24,0.0
1324059.0,10.31,8.92,0.0
985018.0,9.46,6.78,0.0
506250.0,5.32,3.71,0.0
354050.0,4.52,3.04,0.0
262190.0,6.37,3.46,0.0
160056.0,3.01,1.89,0.0
75595.0,3.62,2.03,0.0
92864.0,2.73,1.96,0.0
66365.0,2.52,1.67,1.0
66067.0,3.68,1.86,0.0
76563.0,1.79,1.19,0.0
64738.0,1.17,0.96,0.0
136544.0,1.68,1.36,0.0
307743.0,3.08,2.3,0.0
635030.0,4.89,4.07,0.0
873584.0,8.82,5.96,0.0
1050867.0,8.9,6.94,0.0
1141728.0,9.7,7.48,0.0
1035355.0,9.27,7.07,0.0
867927.0,8.27,6.1,0.0
743159.0,7.01,5.18,0.0
760589.0,6.7,5.23,0.0
958428.0,8.02,6.41,0.0
1196519.0,9.64,7.92,0.0
1290387.0,10.53,8.56,0.0
989300.0,9.09,6.62,0.0
476962.0,4.96,3.6,0.0
325843.0,4.26,2.89,0.0
256793.0,6.33,3.6,0.0
158424.0,3.14,1.81,0.0
104461.0,2.52,1.5,0.0
73067.0,2.6,1.79,0.0
61676.0,2.68,1.52,0.0
32975.0,3.59,1.82,0.0
80624.0,2.4,1.59,0.0
63946.0,1.51,0.98,0.0
126976.0,2.02,1.34,1.0
298106.0,3.28,2.34,0.0
607050.0,5.15,4.09,0.0
874524.0,7.32,5.77,0.0
1045348.0,8.67,6.98,0.0
1129806.0,9.39,7.58,0.0
1061340.0,9.28,7.1,0.0
914586.0,8.48,6.43,0.0
761790.0,7.51,5.51,0.0
756533.0,6.82,5.28,0.0
970024.0,8.18,6.38,0.0
1211729.0,9.78,7.94,0.0
1297045.0,10.71,8.58,0.0
1033486.0,9.33,6.65,0.0
513581.0,5.09,3.68,0.0
322229.0,4.16,2.87,0.0
255632.0,5.64,3.49,1.0
176949.0,3.92,2.18,0.0
110057.0,2.42,1.54,0.0
73214.0,2.47,1.8,0.0
61898.0,2.53,1.43,0.0
74587.0,2.72,1.22,0.0
86041.0,1.86,1.15,0.0
64750.0,1.71,0.99,0.0
128522.0,1.94,1.33,1.0
291872.0,3.1,2.28,0.0
626743.0,5.51,4.18,0.0
919587.0,7.85,6.04,0.0
1144522.0,9.18,7.44,0.0
1225567.0,10.15,8.12,0.0
1134519.0,9.95,7.58,0.0
938185.0,8.54,6.43,0.0
827437.0,7.64,5.67,0.0
880738.0,7.99,6.06,0.0
1121218.0,8.91,7.45,0.0
1354247.0,10.83,9.03,1.0
1456812.0,11.57,9.43,0.0
1104368.0,10.1,7.35,0.0
572137.0,5.72,4.12,0.0
395484.0,4.63,3.2,0.0
336188.0,6.67,3.95,0.0
267587.0,3.87,2.51,0.0
201171.0,3.41,2.21,0.0
129870.0,3.08,2.22,0.0
100261.0,3.38,1.71,0.0
83658.0,2.37,1.33,0.0
88446.0,1.75,1.26,0.0
65536.0,1.78,1.09,0.0
95721.0,3.03,1.33,1.0
227794.0,100.0,3.69,0.0
589046.0,5.61,4.28,0.0
1070833.0,9.09,7.57,0.0
1536654.0,12.66,10.9,0.0
1761971.0,13.9,12.4,0.0
1479179.0,12.82,10.79,0.0
941402.0,9.16,7.06,0.0
858118.0,9.23,6.89,0.0
933465.0,9.27,7.21,0.0
1150056.0,10.13,8.53,0.0
1355625.0,11.73,9.91,0.0
1413998.0,12.83,10.43,0.0
1135395.0,10.97,8.26,1.0
629188.0,6.87,4.85,0.0
435020.0,5.32,3.82,0.0
378426.0,4.84,3.68,0.0
320589.0,4.25,2.97,0.0
229146.0,3.31,2.41,0.0
91612.0,2.69,1.65,0.0
91612.0,3.58,2.38,0.0
95746.0,3.28,1.44,0.0
76516.0,1.85,1.07,0.0
61542.0,2.99,1.06,0.0
91851.0,1.54,1.11,0.0
205567.0,2.62,1.91,0.0
421814.0,4.26,3.28,0.0
712917.0,6.43,5.31,0.0
931467.0,8.55,6.79,0.0
951272.0,9.26,6.89,0.0
611506.0,6.48,4.87,0.0
627148.0,6.14,5.0,0.0
654025.0,6.55,5.24,0.0
681834.0,6.62,5.23,0.0
712089.0,7.28,5.52,0.0
754743.0,7.64,5.92,0.0
733229.0,7.24,5.54,0.0
524981.0,6.08,4.25,0.0
374537.0,7.37,6.03,0.0
282348.0,7.35,5.39,0.0
165937.0,3.68,2.06,1.0
106870.0,2.32,1.48,0.0
74194.0,2.21,1.69,1.0
63207.0,2.23,1.31,0.0
78062.0,2.5,1.03,0.0
72770.0,1.46,0.99,0.0
71861.0,1.21,1.01,0.0
118947.0,1.7,1.28,1.0
238753.0,3.1,2.06,0.0
518436.0,5.01,3.96,0.0
796286.0,7.23,5.73,0.0
975580.0,9.08,7.14,0.0
1071323.0,9.77,7.87,0.0
1026867.0,9.86,7.69,0.0
844268.0,8.94,6.45,0.0
701741.0,7.4,5.49,1.0
734734.0,6.97,5.6,0.0
956013.0,8.5,6.92,0.0
1178381.0,10.42,8.67,0.0
1332617.0,11.71,9.53,0.0
1086206.0,10.38,7.73,0.0
528249.0,6.08,4.31,0.0
323759.0,4.4,3.06,0.0
246427.0,6.79,3.61,0.0
151863.0,3.09,1.93,0.0
103664.0,1.99,1.47,0.0
60971.0,2.0,1.62,0.0
83013.0,2.17,1.41,0.0
114816.0,2.77,1.31,0.0
94338.0,1.65,1.16,0.0
67508.0,1.36,0.99,0.0
103469.0,1.51,1.15,1.0
243331.0,2.97,2.13,0.0
536661.0,5.02,4.14,0.0
825589.0,7.87,5.89,0.0
1031820.0,9.35,7.37,0.0
1153479.0,10.23,8.15,0.0
1101657.0,10.41,7.99,0.0
864475.0,9.12,6.7,0.0
711115.0,7.62,5.52,0.0
753968.0,6.94,5.63,0.0
922698.0,8.75,6.88,0.0
1178435.0,10.47,8.61,0.0
1286022.0,11.7,9.36,0.0
1016547.0,10.46,7.56,0.0
514139.0,6.08,4.11,0.0
324180.0,4.2,3.1,0.0
252890.0,6.64,3.43,0.0
161249.0,100.0,3.63,0.0
96362.0,2.3,1.57,0.0
66284.0,2.76,1.81,1.0
68294.0,2.57,1.47,0.0
51202.0,3.06,1.09,0.0
61535.0,2.09,1.11,0.0
67389.0,1.99,1.13,0.0
101585.0,2.0,1.29,1.0
239240.0,3.25,2.27,0.0
539420.0,5.36,4.17,0.0
788811.0,7.73,5.93,0.0
989851.0,9.57,7.31,0.0
1096771.0,10.19,7.92,0.0
1019781.0,10.14,7.66,0.0
845189.0,8.79,6.51,0.0
711958.0,7.7,5.54,0.0
721188.0,6.9,5.56,0.0
923900.0,8.43,6.81,0.0
1130034.0,10.52,8.41,0.0
1219573.0,11.3,8.93,0.0
947662.0,9.86,7.13,0.0
480394.0,5.64,4.06,0.0
314324.0,4.51,3.11,0.0
248506.0,6.98,4.0,0.0
162289.0,3.23,2.14,0.0
113588.0,2.6,1.68,0.0
73897.0,3.24,1.87,0.0
65620.0,2.12,1.43,0.0
45403.0,2.71,1.05,0.0
70304.0,1.91,1.16,0.0
65168.0,1.76,1.11,0.0
109330.0,2.02,1.34,0.0
246955.0,3.35,2.33,0.0
542773.0,5.44,4.08,0.0
803761.0,7.54,5.9,0.0
1017990.0,9.36,7.37,1.0
1100093.0,10.19,8.14,0.0
1066573.0,10.12,7.84,0.0
869398.0,9.21,6.77,0.0
735285.0,7.72,5.79,0.0
759481.0,7.27,5.83,0.0
979848.0,8.94,7.13,0.0
1183725.0,10.8,8.86,0.0
1292151.0,11.06,9.43,0.0
1029780.0,10.36,7.67,0.0
551620.0,6.42,4.42,0.0
354209.0,4.75,3.32,0.0
287370.0,7.52,4.18,0.0
198247.0,4.25,2.5,0.0
153815.0,3.26,2.01,0.0
87331.0,3.19,1.87,0.0
75311.0,2.13,1.45,0.0
61137.0,2.96,1.07,0.0
92489.0,2.02,1.25,0.0
107821.0,1.7,1.31,0.0
194354.0,2.5,1.89,0.0
380436.0,4.04,3.14,0.0
768875.0,7.46,5.88,1.0
1098202.0,9.98,8.56,1.0
1386896.0,12.56,10.74,1.0
1498556.0,13.35,11.17,1.0
1390797.0,12.78,10.8,0.0
1133880.0,11.44,8.88,0.0
975002.0,10.25,8.02,0.0
1047988.0,10.02,8.32,0.0
1268500.0,12.3,10.01,0.0
1501328.0,13.47,11.67,0.0
1585051.0,14.06,12.07,1.0
1255223.0,11.63,10.09,0.0
688369.0,8.58,6.01,0.0
495659.0,6.36,4.54,0.0
415131.0,8.91,5.24,0.0
349274.0,5.73,3.84,0.0
275695.0,4.12,2.75,0.0
194215.0,3.77,2.64,0.0
178361.0,2.94,2.24,0.0
195820.0,3.53,2.06,0.0
164039.0,2.64,1.78,0.0
126366.0,2.18,1.52,0.0
118726.0,3.78,1.48,1.0
219401.0,2.77,2.04,0.0
535159.0,5.45,4.03,0.0
1021299.0,9.27,7.62,0.0
1517694.0,13.09,11.41,0.0
1862126.0,15.3,13.84,1.0
1603620.0,14.49,12.29,0.0
987507.0,10.18,7.87,0.0
871900.0,8.84,7.17,0.0
996915.0,100.0,9.53,0.0
1177607.0,11.17,9.36,0.0
1348875.0,12.12,10.72,0.0
1361424.0,13.33,10.87,0.0
1171826.0,11.83,9.13,0.0
660865.0,7.68,5.55,0.0
428426.0,5.18,3.83,0.0
382917.0,5.48,3.66,0.0
338369.0,4.39,3.15,0.0
244571.0,3.41,2.48,0.0
151446.0,3.08,2.29,0.0
102838.0,2.16,1.67,0.0
70410.0,3.09,1.17,0.0
90083.0,1.69,1.17,0.0
74028.0,1.5,1.06,0.0
67131.0,2.56,1.5,1.0
106337.0,1.84,1.27,0.0
235871.0,2.79,2.1,0.0
531392.0,5.55,4.17,0.0
878956.0,7.65,6.68,0.0
1066058.0,10.14,8.14,0.0
1027192.0,10.49,7.96,0.0
674490.0,7.56,5.58,0.0
673713.0,7.01,5.73,0.0
745975.0,8.07,6.24,0.0
709146.0,7.53,5.87,0.0
760615.0,8.16,6.25,0.0
780182.0,8.58,6.49,0.0
747715.0,8.11,6.0,0.0
511222.0,6.03,4.34,0.0
359260.0,7.33,5.98,0.0
270592.0,6.8,4.71,0.0
180448.0,4.37,2.5,0.0
109710.0,2.33,1.55,0.0
63266.0,2.07,1.7,0.0
63842.0,1.84,1.37,0.0
50155.0,3.49,1.15,0.0
80119.0,2.12,1.18,0.0
77386.0,1.43,1.1,0.0
128538.0,1.94,1.39,0.0
266733.0,3.41,2.28,0.0
573225.0,5.59,4.33,0.0
865364.0,8.32,6.73,0.0
1073705.0,10.21,8.18,0.0
1288149.0,12.17,9.59,1.0
1163127.0,11.32,9.14,1.0
964546.0,9.33,7.64,0.0
744379.0,8.42,6.19,0.0
827771.0,8.52,6.61,0.0
1013293.0,9.99,7.8,0.0
1220894.0,11.5,9.39,0.0
1310718.0,12.29,9.91,1.0
1044236.0,10.59,7.8,0.0
512064.0,6.07,4.39,0.0
313704.0,4.38,3.22,0.0
236106.0,6.63,3.71,0.0
150084.0,3.26,2.01,0.0
101744.0,2.56,1.66,0.0
60856.0,2.36,1.69,0.0
59990.0,2.02,1.33,0.0
54262.0,2.99,1.05,0.0
81714.0,2.25,1.39,0.0
83942.0,2.64,1.44,0.0
122335.0,3.53,1.87,1.0
289734.0,4.44,2.79,0.0
593405.0,6.11,4.69,0.0
901560.0,8.29,6.84,0.0
1180702.0,10.66,8.89,1.0
1247720.0,11.35,9.57,0.0
1107324.0,12.38,9.02,1.0
901503.0,9.88,7.45,0.0
750023.0,8.6,6.33,0.0
775686.0,7.78,6.31,0.0
976702.0,9.29,7.68,0.0
1253922.0,11.16,9.49,0.0
1331123.0,12.35,10.21,0.0
1091816.0,10.95,8.27,0.0
532028.0,6.33,4.6,0.0
356543.0,4.65,3.45,0.0
276263.0,7.26,4.05,0.0
175060.0,3.61,2.21,0.0
111316.0,2.28,1.6,0.0
75327.0,2.23,1.71,0.0
82579.0,2.02,1.39,1.0
50780.0,2.96,0.94,0.0
69410.0,1.41,0.97,0.0
76671.0,1.32,1.0,0.0
125546.0,100.0,2.92,0.0
267147.0,3.21,2.2,0.0
586137.0,5.48,4.27,0.0
866743.0,7.68,6.13,0.0
1104607.0,9.56,7.65,0.0
1185178.0,10.26,8.28,0.0
1104812.0,10.05,7.88,0.0
916029.0,8.84,6.74,0.0
776388.0,7.72,5.78,0.0
787976.0,7.35,5.8,0.0
998946.0,8.83,7.04,0.0
1221835.0,10.19,8.23,1.0
1322994.0,10.84,8.71,0.0
1042463.0,9.42,6.92,0.0
521800.0,5.14,3.82,0.0
354849.0,4.23,2.99,0.0
278549.0,7.07,4.01,0.0
178388.0,2.99,1.93,0.0
115752.0,2.36,1.48,0.0
78469.0,1.97,1.66,0.0
68296.0,1.86,1.29,0.0
52960.0,2.21,0.91,0.0
84742.0,1.46,1.04,0.0
77376.0,1.52,1.03,0.0
118960.0,1.72,1.2,1.0
274242.0,3.07,2.17,0.0
600993.0,5.16,4.06,0.0
888319.0,7.4,6.04,0.0
1108942.0,9.58,7.31,0.0
1194094.0,9.86,7.92,0.0
1132334.0,9.63,7.52,0.0
920414.0,8.76,6.5,0.0
785313.0,7.61,5.61,0.0
800865.0,6.89,5.57,0.0
991469.0,8.55,6.72,0.0
1233114.0,10.08,8.19,0.0
1351849.0,11.06,8.85,0.0
1088419.0,9.63,7.24,0.0
560993.0,6.57,4.36,0.0
371153.0,4.39,3.21,0.0
294292.0,7.1,3.47,0.0
194448.0,3.12,2.07,0.0
127253.0,2.45,1.69,0.0
83302.0,2.48,1.73,0.0
74254.0,1.88,1.36,0.0
54927.0,3.53,1.0,0.0
83957.0,1.47,1.06,0.0
77196.0,1.47,1.06,0.0
130639.0,2.03,1.32,1.0
310878.0,3.19,2.25,0.0
625024.0,5.08,4.05,0.0
935431.0,7.63,5.97,0.0
1170172.0,9.41,7.51,1.0
1300233.0,10.25,8.28,1.0
1301912.0,10.36,8.05,1.0
1024726.0,9.05,6.73,0.0
852955.0,7.82,5.85,0.0
889425.0,8.09,6.27,0.0
1133585.0,9.79,7.53,0.0
1387090.0,11.8,9.18,0.0
1471597.0,11.08,9.56,0.0
1169415.0,10.44,7.91,0.0
627842.0,6.91,4.54,0.0
426636.0,4.95,3.42,0.0
365021.0,7.31,4.1,0.0
295092.0,3.92,2.73,0.0
216687.0,3.33,2.22,0.0
139310.0,3.22,2.29,0.0
106731.0,2.63,1.77,0.0
70901.0,2.9,1.24,0.0
84092.0,2.1,1.25,0.0
72748.0,1.95,1.19,0.0
98602.0,3.27,1.33,1.0
206951.0,2.8,1.92,0.0
547408.0,5.2,3.9,0.0
1057709.0,8.95,7.22,0.0
1511207.0,12.44,10.61,0.0
1778233.0,14.27,12.5,0.0
1538869.0,13.35,11.02,0.0
960253.0,9.31,7.12,0.0
876604.0,8.45,6.64,0.0
977676.0,9.05,7.18,0.0
1159180.0,10.15,8.44,0.0
1345734.0,11.8,9.85,0.0
1359975.0,12.83,9.96,0.0
1142851.0,10.94,8.39,0.0
657448.0,7.51,5.08,0.0
432687.0,5.24,3.75,0.0
386667.0,100.0,5.28,0.0
337456.0,4.36,3.06,0.0
245127.0,3.43,2.47,0.0
154864.0,3.32,2.36,0.0
110111.0,2.78,1.79,0.0
70761.0,3.03,1.27,0.0
90961.0,2.64,1.28,0.0
63632.0,2.31,1.16,0.0
68657.0,2.98,1.36,1.0
102637.0,2.34,1.36,0.0
248298.0,3.24,2.19,0.0
555000.0,5.26,4.06,0.0
824028.0,7.39,5.93,0.0
999205.0,9.28,7.16,0.0
942865.0,9.23,6.8,0.0
624696.0,6.33,4.79,0.0
628255.0,6.21,4.96,0.0
683361.0,6.63,5.23,0.0
674223.0,6.65,5.22,0.0
742402.0,7.82,5.69,0.0
769194.0,8.67,6.09,0.0
740804.0,7.59,5.63,0.0
523403.0,5.71,4.24,0.0
391755.0,7.58,6.04,0.0
284929.0,6.91,4.76,0.0
169595.0,5.02,2.72,0.0
106543.0,2.39,1.48,0.0
70787.0,2.2,1.68,0.0
67635.0,2.2,1.36,0.0
57460.0,3.08,1.0,0.0
70612.0,1.54,1.0,0.0
76632.0,1.5,1.05,0.0
124150.0,1.68,1.28,1.0
273238.0,3.03,2.16,0.0
593499.0,5.5,4.18,0.0
918465.0,8.14,6.51,0.0
1102232.0,9.76,7.74,0.0
1183536.0,10.83,8.5,0.0
1130542.0,10.33,8.07,0.0
931081.0,8.96,6.85,0.0
756195.0,7.73,5.71,0.0
808401.0,7.48,6.01,0.0
1017779.0,9.28,7.26,0.0
1261738.0,10.97,8.95,0.0
1382617.0,12.01,9.72,0.0
1085874.0,10.55,7.79,0.0
533852.0,6.03,4.22,0.0
342282.0,4.31,3.23,0.0
258265.0,7.69,3.78,0.0
149759.0,3.29,1.97,1.0
108173.0,2.7,1.55,0.0
69519.0,2.02,1.66,0.0
76569.0,2.17,1.36,0.0
116758.0,3.05,1.26,0.0
117038.0,1.93,1.21,0.0
96531.0,1.47,1.11,0.0
130419.0,1.95,1.33,0.0
301296.0,3.2,2.33,0.0
639973.0,5.88,4.52,0.0
974752.0,8.31,6.78,0.0
1250930.0,10.6,8.47,0.0
1339028.0,11.11,9.15,0.0
1194966.0,10.86,8.62,0.0
983288.0,9.44,7.32,0.0
806244.0,8.3,6.32,0.0
836448.0,7.96,6.38,1.0
1047713.0,9.18,7.67,0.0
1323612.0,11.63,9.58,1.0
1453441.0,11.84,10.42,0.0
1167572.0,11.23,8.42,0.0
574829.0,6.36,4.62,0.0
373358.0,4.66,3.39,0.0
288839.0,6.73,3.75,0.0
183219.0,3.21,2.09,0.0
113255.0,2.22,1.54,0.0
66501.0,2.17,1.67,0.0
67200.0,1.93,1.32,0.0
42985.0,2.13,0.88,0.0
63228.0,1.63,0.97,0.0
84263.0,1.62,1.07,0.0
144036.0,1.77,1.4,1.0
297840.0,3.18,2.44,0.0
634512.0,5.75,4.59,0.0
1025800.0,8.79,6.97,0.0
1255238.0,10.37,8.61,0.0
1307802.0,11.07,9.16,0.0
1212029.0,11.03,8.64,0.0
972332.0,100.0,8.79,0.0
858751.0,8.3,6.28,0.0
875805.0,8.08,6.35,0.0
1091796.0,9.48,7.67,0.0
1349018.0,11.36,9.57,0.0
1445569.0,11.84,10.31,1.0
1175263.0,10.98,8.38,0.0
610570.0,6.64,4.72,0.0
408080.0,4.73,3.48,0.0
322663.0,7.76,4.26,0.0
213587.0,3.54,2.3,0.0
137684.0,2.81,1.81,0.0
74408.0,2.78,1.86,0.0
72330.0,2.32,1.47,0.0
58888.0,2.81,1.12,0.0
70251.0,1.89,1.16,0.0
84222.0,1.82,1.24,0.0
122529.0,2.08,1.43,1.0
288028.0,3.55,2.53,0.0
608278.0,6.1,4.42,0.0
969397.0,8.26,6.77,0.0
1288429.0,10.91,8.96,0.0
1453308.0,11.43,10.01,0.0
1350735.0,11.81,9.51,0.0
1028028.0,9.79,7.67,0.0
904769.0,8.87,6.75,0.0
934149.0,8.42,6.79,0.0
1178619.0,9.92,8.26,0.0
1430216.0,11.88,10.08,0.0
1559879.0,13.25,10.85,0.0
1219379.0,11.22,8.67,0.0
649378.0,6.8,4.94,0.0
432459.0,4.83,3.68,0.0
345565.0,7.37,4.1,0.0
232663.0,3.81,2.57,0.0
145619.0,3.06,1.9,0.0
90183.0,3.11,1.98,1.0
81863.0,2.61,1.59,0.0
58545.0,3.18,1.18,0.0
65330.0,2.0,1.1,0.0
88948.0,2.06,1.25,0.0
133972.0,2.31,1.51,0.0
302124.0,3.46,2.47,0.0
641464.0,6.22,4.79,0.0
1110280.0,9.26,7.73,0.0
1534586.0,12.6,10.57,0.0
1906176.0,13.95,11.93,0.0
1836698.0,13.58,11.38,0.0
1176752.0,10.93,8.16,0.0
1014402.0,9.21,7.3,0.0
1108909.0,9.36,7.84,0.0
1393717.0,11.47,9.56,0.0
1629870.0,12.98,11.33,0.0
1656383.0,12.99,11.45,0.0
1259105.0,11.44,8.8,0.0
661492.0,7.16,4.93,0.0
453280.0,4.68,3.65,0.0
382699.0,7.2,4.24,0.0
295881.0,3.97,2.86,0.0
211038.0,3.2,2.27,0.0
130639.0,3.16,2.27,0.0
101542.0,2.55,1.73,0.0
74065.0,2.64,1.35,0.0
66841.0,2.02,1.15,0.0
77268.0,2.04,1.26,0.0
99893.0,3.3,1.66,0.0
202056.0,2.67,1.95,0.0
616381.0,6.24,4.46,0.0
1284971.0,10.64,8.79,0.0
1809431.0,14.37,12.6,0.0
2061246.0,16.15,14.59,0.0
1744592.0,15.5,12.53,1.0
1077950.0,10.27,7.94,0.0
976620.0,9.36,7.37,0.0
1082972.0,9.94,8.05,0.0
1304963.0,11.41,9.47,0.0
1520794.0,12.72,11.03,0.0
1541590.0,13.4,11.25,0.0
1251961.0,11.86,8.96,0.0
646186.0,7.31,5.11,0.0
437861.0,5.01,3.81,0.0
373153.0,5.59,3.95,0.0
288869.0,4.4,2.94,0.0
206115.0,3.37,2.34,0.0
131615.0,3.15,2.29,0.0
107963.0,2.63,1.82,0.0
71653.0,3.33,1.3,0.0
79109.0,2.2,1.28,0.0
63551.0,100.0,2.83,0.0
51725.0,3.47,1.31,0.0
83626.0,2.29,1.31,0.0
186797.0,2.99,1.99,0.0
372474.0,3.77,3.05,0.0
521748.0,5.39,4.15,0.0
586216.0,5.36,4.55,0.0
501086.0,5.44,3.95,0.0
303834.0,3.76,2.7,0.0
340227.0,3.88,3.06,0.0
434877.0,4.73,3.72,0.0
423000.0,4.87,3.61,0.0
395199.0,4.44,3.45,0.0
392821.0,4.37,3.35,0.0
397832.0,4.29,3.43,0.0
364840.0,4.5,3.31,0.0
340911.0,6.82,5.84,0.0
268286.0,6.07,5.0,0.0
175074.0,5.41,3.03,0.0
129493.0,2.39,1.82,0.0
87775.0,2.84,2.02,0.0
77961.0,2.6,1.63,0.0
68384.0,2.99,1.28,0.0
70992.0,2.06,1.22,0.0
61729.0,1.9,1.17,0.0
50719.0,1.6,1.04,0.0
98908.0,2.03,1.41,0.0
271655.0,3.39,2.47,0.0
599283.0,5.4,4.51,0.0
892617.0,8.27,6.41,0.0
947434.0,9.28,6.87,0.0
758335.0,8.11,5.67,0.0
459779.0,5.13,3.91,0.0
496392.0,5.29,4.19,0.0
525898.0,5.88,4.46,0.0
523704.0,5.54,4.27,0.0
534369.0,5.37,4.39,0.0
538042.0,5.48,4.34,0.0
499342.0,5.35,4.16,0.0
405834.0,4.82,3.61,0.0
353590.0,4.51,3.35,0.0
257131.0,6.18,3.59,0.0
144028.0,3.09,1.94,0.0
95749.0,2.59,1.59,0.0
64854.0,2.72,1.84,0.0
62007.0,2.25,1.48,0.0
57478.0,2.73,1.18,0.0
66414.0,2.06,1.18,0.0
79526.0,1.99,1.27,0.0
110823.0,2.08,1.43,0.0
239077.0,3.11,2.21,0.0
511886.0,5.55,4.1,0.0
844184.0,7.63,6.29,0.0
1148803.0,10.24,8.33,1.0
1279585.0,11.18,9.34,0.0
1172188.0,11.06,8.69,0.0
894558.0,8.97,6.85,0.0
756686.0,7.76,6.01,0.0
825871.0,7.91,6.42,0.0
1060008.0,9.53,7.71,0.0
1285556.0,10.99,9.36,0.0
1377838.0,12.14,9.95,1.0
1049910.0,10.58,7.81,0.0
533728.0,6.2,4.38,0.0
331669.0,4.3,3.1,0.0
249583.0,6.82,3.63,0.0
157248.0,3.16,2.1,0.0
101770.0,2.42,1.7,0.0
65288.0,2.5,1.8,0.0
90561.0,2.45,1.66,0.0
108660.0,3.59,1.49,0.0
82978.0,2.17,1.28,0.0
82328.0,1.92,1.26,0.0
130862.0,2.28,1.51,0.0
263556.0,3.05,2.37,0.0
584162.0,5.86,4.4,0.0
872001.0,7.67,6.3,0.0
1094698.0,9.63,7.96,0.0
1187842.0,10.74,8.62,0.0
1092060.0,10.3,8.12,0.0
895003.0,8.98,6.82,0.0
752055.0,7.87,5.84,0.0
801497.0,7.47,6.08,0.0
998894.0,9.0,7.35,0.0
1224943.0,10.75,9.03,0.0
1347630.0,11.69,9.64,0.0
1036756.0,100.0,9.15,0.0
531982.0,6.47,4.36,0.0
352426.0,4.34,3.22,0.0
270124.0,6.66,3.97,0.0
164622.0,3.35,2.31,0.0
109553.0,2.59,1.58,0.0
71656.0,2.3,1.75,0.0
70016.0,1.9,1.35,0.0
48656.0,1.99,0.94,0.0
81941.0,1.57,1.12,0.0
78871.0,1.48,1.12,0.0
124983.0,2.0,1.35,0.0
266198.0,2.93,2.25,0.0
568172.0,5.39,4.26,0.0
868562.0,7.93,6.41,0.0
1128850.0,9.83,7.94,0.0
1191944.0,10.38,8.58,0.0
1107606.0,10.41,8.14,0.0
894357.0,8.97,6.95,0.0
778000.0,7.99,6.05,0.0
805526.0,7.52,6.08,0.0
993292.0,9.0,7.36,0.0
1250513.0,10.87,9.11,0.0
1315339.0,11.8,9.64,0.0
1028651.0,10.11,7.56,0.0
535031.0,6.98,4.71,0.0
371629.0,5.11,3.69,0.0
292125.0,5.62,3.96,0.0
190818.0,3.51,2.43,0.0
152456.0,3.24,2.34,0.0
87463.0,3.14,2.25,0.0
89185.0,2.58,1.85,1.0
64604.0,2.84,1.25,0.0
74870.0,1.87,1.2,0.0
83705.0,1.91,1.28,0.0
139298.0,2.15,1.58,0.0
